turn,pct_nodes_explored,pct_links_explored,node_novelty_score,link_novelty_score
0,1.0309278350515463,0.8403361344537815,1.0,1.0
1,4.123711340206185,2.5210084033613445,1.0,0.6666666666666666
2,4.123711340206185,3.361344537815126,0.0,0.3333333333333333
3,5.154639175257731,4.201680672268908,0.2,0.2
4,6.185567010309279,5.042016806722689,0.2,0.2
5,7.216494845360824,5.88235294117647,0.2,0.2
6,8.24742268041237,6.722689075630252,0.16666666666666666,0.2
7,9.278350515463918,7.563025210084033,0.14285714285714285,0.14285714285714285
8,10.309278350515463,8.403361344537815,0.125,0.125
9,10.309278350515463,8.403361344537815,0.0,0.0
10,11.34020618556701,9.243697478991598,0.1111111111111111,0.1
11,12.371134020618557,10.084033613445378,0.1,0.1
12,13.402061855670103,10.92436974789916,0.1111111111111111,0.1111111111111111
13,14.432989690721648,11.76470588235294,0.125,0.1111111111111111
14,15.463917525773196,12.605042016806722,0.125,0.1111111111111111
15,17.525773195876287,14.285714285714285,0.25,0.25
16,20.618556701030926,16.80672268907563,0.3333333333333333,0.3333333333333333
17,22.68041237113402,19.327731092436977,0.25,0.3333333333333333
18,25.773195876288657,23.52941176470588,0.375,0.5
19,27.835051546391753,25.210084033613445,0.2,0.2
20,29.896907216494846,26.89075630252101,0.2222222222222222,0.25
21,31.958762886597935,28.57142857142857,0.2,0.2
22,34.02061855670103,30.252100840336134,0.2,0.2
23,36.08247422680412,31.932773109243694,0.2,0.2
24,37.11340206185567,32.773109243697476,0.1,0.125
25,38.144329896907216,33.61344537815126,0.1111111111111111,0.1
26,39.175257731958766,35.294117647058826,0.125,0.2222222222222222
27,41.23711340206185,36.97478991596639,0.2,0.2
28,43.29896907216495,38.655462184873954,0.2222222222222222,0.2
29,45.36082474226804,41.17647058823529,0.2222222222222222,0.3
30,46.391752577319586,42.857142857142854,0.1,0.2
31,47.42268041237113,43.69747899159664,0.1,0.1
32,49.48453608247423,45.378151260504204,0.2,0.2222222222222222
33,50.51546391752577,46.21848739495798,0.1,0.1111111111111111
34,52.57731958762887,47.89915966386555,0.2,0.2
35,53.608247422680414,48.739495798319325,0.1,0.1
36,54.63917525773196,49.57983193277311,0.1,0.1
37,56.70103092783505,51.26050420168067,0.2,0.2
38,57.73195876288659,52.94117647058824,0.1,0.2
39,58.76288659793815,53.78151260504202,0.1,0.1
40,58.76288659793815,54.621848739495796,0.0,0.1111111111111111
41,59.79381443298969,56.30252100840336,0.1,0.2
42,59.79381443298969,57.14285714285714,0.0,0.1
43,61.855670103092784,58.82352941176471,0.2222222222222222,0.2
44,63.91752577319587,60.50420168067227,0.2,0.2
45,64.94845360824742,62.18487394957983,0.1,0.2
46,65.97938144329896,63.02521008403361,0.1,0.1
47,67.0103092783505,63.86554621848739,0.1,0.1
48,67.0103092783505,64.70588235294117,0.0,0.1
49,67.0103092783505,64.70588235294117,0.0,0.0
